total_trades,win_rate,profit_factor,total_return,sharpe,avg_win,avg_loss,symbol,fast_ema,slow_ema,breakout_period,use_volume,volume_threshold,take_profit,stop_loss,trailing_stop
57,0.3333333333333333,0.9529470022884835,-0.05518535835702042,-0.29346004902335326,0.03390937363314389,0.017791846530662875,BTC/USD,12,26,10,False,1.0,0.06,0.02,0.035
33,0.30303030303030304,0.9234660757537366,-0.05686110275414467,-0.474662464322422,0.044501704391094465,0.020952114684635748,BTC/USD,20,50,30,True,1.2,0.08,0.025,0.04
77,0.2857142857142857,0.9518784303979777,-0.06533289201601837,-0.33581758604620016,0.03802491678742057,0.01597889628469571,BTC/USD,5,13,10,True,1.2,0.04,0.015,0.025
60,0.31666666666666665,0.9526673134487216,-0.06585601018481611,-0.32721887536831407,0.04143120866753066,0.02015376001240112,BTC/USD,9,21,10,True,1.2,0.05,0.02,0.03
38,0.3157894736842105,0.8928788226696875,-0.07519630315244412,-0.6668471150089641,0.03893174949187277,0.02012423109303268,BTC/USD,20,50,10,True,1.2,0.08,0.025,0.04
37,0.2972972972972973,0.8870167031722228,-0.07763965884939425,-0.7099567646036217,0.04195478368742417,0.02001101075927197,BTC/USD,20,50,15,True,1.2,0.08,0.025,0.04
46,0.2826086956521739,0.8679183782082349,-0.08838232066365072,-0.8673298513265468,0.037200478115299224,0.016884921636583474,BTC/USD,5,13,15,True,1.5,0.06,0.02,0.035
36,0.2777777777777778,0.8626665143118065,-0.0884945008273391,-0.874709766378658,0.04455623928691738,0.019865167855766277,BTC/USD,20,50,20,True,1.2,0.08,0.025,0.04
41,0.2682926829268293,0.8424403604162832,-0.08888814989182592,-1.0227427263946993,0.037224949791155384,0.016201916358817837,BTC/USD,20,50,20,True,1.5,0.06,0.02,0.035
44,0.3409090909090909,0.888209268985449,-0.0931030897331957,-0.7186833593279119,0.037644388029461316,0.021921900465971596,BTC/USD,5,13,10,False,1.0,0.08,0.025,0.04
56,0.32142857142857145,0.8952040430746189,-0.10000345420005488,-0.7446789642115696,0.0380257892840081,0.020120793818995328,BTC/USD,5,13,10,True,1.5,0.05,0.02,0.03
34,0.2647058823529412,0.8299472565787562,-0.1020494387601304,-1.0990881865177338,0.04671453002952215,0.020263011507445278,BTC/USD,5,13,30,True,1.2,0.08,0.025,0.04
34,0.2647058823529412,0.8299472565787562,-0.1020494387601304,-1.0990881865177338,0.04671453002952215,0.020263011507445278,BTC/USD,9,21,30,True,1.2,0.08,0.025,0.04
46,0.2608695652173913,0.8295396362371781,-0.10690747776774079,-1.1224494969881498,0.038291755819278926,0.016291852441535085,BTC/USD,12,26,15,True,1.5,0.06,0.02,0.035
52,0.3076923076923077,0.858163085363367,-0.10729273017039832,-0.9373127905615752,0.0345346070721505,0.0178855447362783,BTC/USD,12,26,10,True,1.2,0.06,0.02,0.035
34,0.2647058823529412,0.8179588176677809,-0.10887984891171036,-1.1888337338433856,0.04671453002952215,0.020559996967302575,BTC/USD,12,26,30,True,1.2,0.08,0.025,0.04
46,0.2608695652173913,0.8253956153125336,-0.10925149632262256,-1.1538748090685833,0.03823163529785572,0.016347940418014437,BTC/USD,12,26,20,True,1.5,0.06,0.02,0.035
33,0.24242424242424243,0.8097579889106649,-0.11265256600201265,-1.2646930531423795,0.05208284493825474,0.020582088239305064,BTC/USD,20,50,30,True,1.5,0.08,0.025,0.04
41,0.34146341463414637,0.8563671341850649,-0.11308388300587757,-0.9654629359562474,0.03955899577745786,0.02395242772146721,BTC/USD,9,21,10,False,1.0,0.08,0.025,0.04
79,0.3037974683544304,0.8912332509667599,-0.11569276112197968,-0.7709176576831934,0.03340194280078036,0.016354184728126036,BTC/USD,9,21,20,False,1.0,0.04,0.015,0.025
79,0.3037974683544304,0.8871338757548187,-0.11878285777389229,-0.8024560683825647,0.0332392843312798,0.016349747628091646,BTC/USD,12,26,20,False,1.0,0.04,0.015,0.025
47,0.2553191489361702,0.810240414298293,-0.11955271369710899,-1.2710640403018867,0.038605154879820414,0.016335957659080448,BTC/USD,9,21,20,True,1.5,0.06,0.02,0.035
127,0.30708661417322836,0.955796191307917,-0.12003695701295419,-0.3142507377833788,0.04105314593032711,0.019035447118270158,ETH/USD,5,13,15,True,1.2,0.04,0.015,0.025
85,0.29411764705882354,0.8988982668702541,-0.12035045855889312,-0.7078006316026229,0.03540551061041296,0.016411530238050167,BTC/USD,5,13,15,False,1.0,0.04,0.015,0.025
47,0.2553191489361702,0.8040943324633139,-0.12349664234384782,-1.3186176183746126,0.038605154879820414,0.016460821283374234,BTC/USD,5,13,20,True,1.5,0.06,0.02,0.035
42,0.3333333333333333,0.8367755940272666,-0.12479640515813917,-1.0924682160511856,0.03889510326288755,0.023241059813714014,BTC/USD,12,26,10,False,1.0,0.08,0.025,0.04
39,0.3076923076923077,0.8049217840853842,-0.1255948032485958,-1.300489218030052,0.03836237489938824,0.021182113264708823,BTC/USD,12,26,15,True,1.2,0.08,0.025,0.04
43,0.2558139534883721,0.7781419294427686,-0.12608210883856955,-1.5104995474291736,0.037506134221900016,0.016568614478865935,BTC/USD,20,50,15,True,1.5,0.06,0.02,0.035
55,0.32727272727272727,0.8352383480541001,-0.12757776380483538,-1.1208494791452372,0.03202369267474729,0.018652273054699058,BTC/USD,20,50,10,False,1.0,0.06,0.02,0.035
37,0.24324324324324326,0.7857554161650351,-0.13152820484863678,-1.4443856181270043,0.04850802110793067,0.019843151706986552,BTC/USD,20,50,10,True,1.5,0.08,0.025,0.04
80,0.3125,0.8720744641301039,-0.13337022570064838,-0.9144652502918993,0.03207330586910644,0.016717351550467358,BTC/USD,5,13,20,False,1.0,0.04,0.015,0.025
49,0.2857142857142857,0.798298174893573,-0.13604993775324328,-1.4042006274156387,0.03566339160260293,0.017869709702070895,BTC/USD,9,21,10,True,1.5,0.06,0.02,0.035
37,0.24324324324324326,0.7756885905476187,-0.1369557904575402,-1.518963716498869,0.04812759290630656,0.019943033354723947,BTC/USD,20,50,15,True,1.5,0.08,0.025,0.04
60,0.3,0.8611345512730925,-0.13721977419779324,-1.0115703239231293,0.04107984271294134,0.020444710818938637,BTC/USD,5,13,10,True,1.2,0.05,0.02,0.03
36,0.2222222222222222,0.7522508390389645,-0.1471125676915617,-1.7025004522286995,0.05215101355803338,0.019807607801468657,BTC/USD,20,50,20,True,1.5,0.08,0.025,0.04
41,0.3170731707317073,0.7685854276032493,-0.15088016114505845,-1.5791907177216775,0.03584822093334356,0.02165512936383852,BTC/USD,12,26,10,True,1.2,0.08,0.025,0.04
80,0.325,0.8434276671658644,-0.15494297405559354,-1.1444785269883717,0.029822124902380044,0.01702434178756907,BTC/USD,20,50,10,False,1.0,0.04,0.015,0.025
34,0.20588235294117646,0.7271059060633946,-0.15516778207320148,-1.8884548106453931,0.056010926551541815,0.019971439108227275,BTC/USD,5,13,30,True,1.5,0.08,0.025,0.04
34,0.20588235294117646,0.7271059060633946,-0.15516778207320148,-1.8884548106453931,0.056010926551541815,0.019971439108227275,BTC/USD,9,21,30,True,1.5,0.08,0.025,0.04
49,0.2653061224489796,0.7532346391398105,-0.160239050843525,-1.7440955900740192,0.03637518253763201,0.017438765957490252,BTC/USD,12,26,10,True,1.5,0.06,0.02,0.035
34,0.20588235294117646,0.7172303685944119,-0.16159413871998748,-1.975958857449319,0.056010926551541815,0.02024642564513218,BTC/USD,12,26,30,True,1.5,0.08,0.025,0.04
38,0.2631578947368421,0.7247588004642009,-0.17027846010848152,-1.9470894117448427,0.04319942143877521,0.021287585317599257,BTC/USD,12,26,15,True,1.5,0.08,0.025,0.04
87,0.28735632183908044,0.8398111403899785,-0.17240153923198123,-1.1592062363158597,0.03388513723000959,0.01626956482138283,BTC/USD,9,21,10,False,1.0,0.04,0.015,0.025
55,0.2727272727272727,0.7698292987053166,-0.17297713468373385,-1.6295832396250616,0.037151410798876496,0.018097231520038108,BTC/USD,9,21,10,True,1.2,0.06,0.02,0.035
39,0.28205128205128205,0.7218578171375702,-0.17369695702909377,-1.97251592253649,0.039688049385688394,0.0215994525751091,BTC/USD,5,13,15,True,1.5,0.08,0.025,0.04
87,0.28735632183908044,0.8335870441100494,-0.1782841556422798,-1.2187384401688834,0.03386054498847217,0.016379147992210515,BTC/USD,12,26,10,False,1.0,0.04,0.015,0.025
46,0.2608695652173913,0.7037955289480721,-0.179228111004516,-2.1719213959626837,0.0354953149665641,0.017800281059213073,BTC/USD,20,50,10,True,1.5,0.06,0.02,0.035
39,0.28205128205128205,0.709418530123004,-0.18271899337285621,-2.082633186242213,0.039688049385688394,0.021978187804780513,BTC/USD,9,21,15,True,1.5,0.08,0.025,0.04
39,0.28205128205128205,0.6767573965300626,-0.19129558738001334,-2.391932002807406,0.03655793585356139,0.021221853358121146,BTC/USD,12,26,20,True,1.2,0.08,0.025,0.04
39,0.2564102564102564,0.696960474878923,-0.19134670173197355,-2.2022702274042683,0.04354180682023691,0.02154270821098945,BTC/USD,12,26,10,True,1.5,0.08,0.025,0.04
51,0.27450980392156865,0.7138030713048921,-0.19857102319960132,-2.141590276839632,0.03566339160260293,0.018904732726068744,BTC/USD,5,13,10,True,1.5,0.06,0.02,0.035
40,0.275,0.6831380173131841,-0.20347134569115652,-2.3308291289795084,0.03999930882338085,0.022209496819302385,BTC/USD,9,21,10,True,1.5,0.08,0.025,0.04
57,0.2631578947368421,0.7022470400589511,-0.2293739374469389,-2.237214433720544,0.037151410798876496,0.018894150124840563,BTC/USD,5,13,10,True,1.2,0.06,0.02,0.035
41,0.2682926829268293,0.650027335083644,-0.2294662993993672,-2.6615482522470413,0.03999930882338085,0.022562763815697696,BTC/USD,5,13,10,True,1.5,0.08,0.025,0.04
38,0.23684210526315788,0.6044872443981084,-0.2326218176092475,-3.112606629780578,0.04153144555380761,0.02132231809562183,BTC/USD,12,26,20,True,1.5,0.08,0.025,0.04
44,0.25,0.6380528192109072,-0.24415656767886648,-2.756634829027543,0.04098655557260306,0.021412310673219793,BTC/USD,5,13,15,True,1.2,0.08,0.025,0.04
87,0.27586206896551724,0.7523517812046798,-0.24427181073747514,-1.8582030297660563,0.03207305812005638,0.01624015275898648,BTC/USD,5,13,10,False,1.0,0.04,0.015,0.025
39,0.23076923076923078,0.5888329901574993,-0.24763205172129146,-3.3099433952943627,0.042025177131766,0.021411084892097452,BTC/USD,5,13,20,True,1.5,0.08,0.025,0.04
44,0.25,0.6286186529879019,-0.25240928679276065,-2.8533264280538946,0.04098655557260306,0.021733661777183413,BTC/USD,9,21,15,True,1.2,0.08,0.025,0.04
39,0.23076923076923078,0.5792695421316714,-0.25584682356679633,-3.418380816748116,0.042025177131766,0.02176457110645743,BTC/USD,9,21,20,True,1.5,0.08,0.025,0.04
43,0.2558139534883721,0.5930122477186424,-0.2595239996637552,-3.255352628796097,0.03696189805370916,0.021425615583560063,BTC/USD,5,13,20,True,1.2,0.08,0.025,0.04
43,0.2558139534883721,0.5839797422890033,-0.2676089286054396,-3.3559252546589966,0.03696189805370916,0.021757008909522545,BTC/USD,9,21,20,True,1.2,0.08,0.025,0.04
47,0.2553191489361702,0.5785954746683097,-0.3011446876978421,-3.3888739315459766,0.038044207053286754,0.02254377834536817,BTC/USD,9,21,10,True,1.2,0.08,0.025,0.04
48,0.25,0.5572136111254087,-0.3222334884153745,-3.647594894757816,0.038044207053286754,0.022758601186146296,BTC/USD,5,13,10,True,1.2,0.08,0.025,0.04
